-1	-0.4	-4.26667
-1	-0.39	-4.2627
-1	-0.38	-4.25093
-1	-0.37	-4.23157
-1	-0.36	-4.2048
-1	-0.35	-4.17083
-1	-0.34	-4.12987
-1	-0.33	-4.0821
-1	-0.32	-4.02773
-1	-0.31	-3.96697
-1	-0.3	-3.9
-1	-0.29	-3.82703
-1	-0.28	-3.74827
-1	-0.27	-3.6639
-1	-0.26	-3.57413
-1	-0.25	-3.47917
-1	-0.24	-3.3792
-1	-0.23	-3.27443
-1	-0.22	-3.16507
-1	-0.21	-3.0513
-1	-0.2	-2.93333
-1	-0.19	-2.81137
-1	-0.18	-2.6856
-1	-0.17	-2.55623
-1	-0.16	-2.42347
-1	-0.15	-2.2875
-1	-0.14	-2.14853
-1	-0.13	-2.00677
-1	-0.12	-1.8624
-1	-0.11	-1.71563
-1	-0.1	-1.56667
-1	-0.09	-1.4157
-1	-0.08	-1.26293
-1	-0.07	-1.10857
-1	-0.06	-0.9528
-1	-0.05	-0.795833
-1	-0.04	-0.637867
-1	-0.03	-0.4791
-1	-0.02	-0.319733
-1	-0.01	-0.159967
-1	0	-0
-1	0.01	0.159967
-1	0.02	0.319733
-1	0.03	0.4791
-1	0.04	0.637867
-1	0.05	0.795833
-1	0.06	0.9528
-1	0.07	1.10857
-1	0.08	1.26293
-1	0.09	1.4157
-1	0.1	1.56667
-1	0.11	1.71563
-1	0.12	1.8624
-1	0.13	2.00677
-1	0.14	2.14853
-1	0.15	2.2875
-1	0.16	2.42347
-1	0.17	2.55623
-1	0.18	2.6856
-1	0.19	2.81137
-1	0.2	2.93333
-1	0.21	3.0513
-1	0.22	3.16507
-1	0.23	3.27443
-1	0.24	3.3792
-1	0.25	3.47917
-1	0.26	3.57413
-1	0.27	3.6639
-1	0.28	3.74827
-1	0.29	3.82703
-1	0.3	3.9
-1	0.31	3.96697
-1	0.32	4.02773
-1	0.33	4.0821
-1	0.34	4.12987
-1	0.35	4.17083
-1	0.36	4.2048
-1	0.37	4.23157
-1	0.38	4.25093
-1	0.39	4.2627
-1	0.4	4.26667

-0.99	-0.4	-4.26667
-0.99	-0.39	-4.26269
-0.99	-0.38	-4.25091
-0.99	-0.37	-4.23155
-0.99	-0.36	-4.20478
-0.99	-0.35	-4.17081
-0.99	-0.34	-4.12984
-0.99	-0.33	-4.08207
-0.99	-0.32	-4.0277
-0.99	-0.31	-3.96693
-0.99	-0.3	-3.89996
-0.99	-0.29	-3.82699
-0.99	-0.28	-3.74822
-0.99	-0.27	-3.66385
-0.99	-0.26	-3.57408
-0.99	-0.25	-3.47911
-0.99	-0.24	-3.37914
-0.99	-0.23	-3.27437
-0.99	-0.22	-3.165
-0.99	-0.21	-3.05123
-0.99	-0.2	-2.93326
-0.99	-0.19	-2.81129
-0.99	-0.18	-2.68552
-0.99	-0.17	-2.55615
-0.99	-0.16	-2.42339
-0.99	-0.15	-2.28742
-0.99	-0.14	-2.14845
-0.99	-0.13	-2.00668
-0.99	-0.12	-1.86231
-0.99	-0.11	-1.71554
-0.99	-0.1	-1.56657
-0.99	-0.09	-1.41561
-0.99	-0.08	-1.26284
-0.99	-0.07	-1.10847
-0.99	-0.06	-0.952704
-0.99	-0.05	-0.795737
-0.99	-0.04	-0.63777
-0.99	-0.03	-0.479004
-0.99	-0.02	-0.319638
-0.99	-0.01	-0.159872
-0.99	0	9.35366e-05
-0.99	0.01	0.160059
-0.99	0.02	0.319824
-0.99	0.03	0.479189
-0.99	0.04	0.637954
-0.99	0.05	0.795918
-0.99	0.06	0.952883
-0.99	0.07	1.10865
-0.99	0.08	1.26301
-0.99	0.09	1.41577
-0.99	0.1	1.56674
-0.99	0.11	1.7157
-0.99	0.12	1.86246
-0.99	0.13	2.00683
-0.99	0.14	2.14859
-0.99	0.15	2.28755
-0.99	0.16	2.42352
-0.99	0.17	2.55628
-0.99	0.18	2.68564
-0.99	0.19	2.81141
-0.99	0.2	2.93337
-0.99	0.21	3.05133
-0.99	0.22	3.16509
-0.99	0.23	3.27446
-0.99	0.24	3.37922
-0.99	0.25	3.47918
-0.99	0.26	3.57415
-0.99	0.27	3.66391
-0.99	0.28	3.74827
-0.99	0.29	3.82703
-0.99	0.3	3.9
-0.99	0.31	3.96696
-0.99	0.32	4.02773
-0.99	0.33	4.08209
-0.99	0.34	4.12985
-0.99	0.35	4.17082
-0.99	0.36	4.20478
-0.99	0.37	4.23155
-0.99	0.38	4.25092
-0.99	0.39	4.26269
-0.99	0.4	4.26667

-0.98	-0.4	-4.26667
-0.98	-0.39	-4.26268
-0.98	-0.38	-4.2509
-0.98	-0.37	-4.23153
-0.98	-0.36	-4.20476
-0.98	-0.35	-4.17078
-0.98	-0.34	-4.12981
-0.98	-0.33	-4.08204
-0.98	-0.32	-4.02767
-0.98	-0.31	-3.9669
-0.98	-0.3	-3.89992
-0.98	-0.29	-3.82695
-0.98	-0.28	-3.74818
-0.98	-0.27	-3.66381
-0.98	-0.26	-3.57403
-0.98	-0.25	-3.47906
-0.98	-0.24	-3.37909
-0.98	-0.23	-3.27431
-0.98	-0.22	-3.16494
-0.98	-0.21	-3.05117
-0.98	-0.2	-2.93319
-0.98	-0.19	-2.81122
-0.98	-0.18	-2.68545
-0.98	-0.17	-2.55608
-0.98	-0.16	-2.4233
-0.98	-0.15	-2.28733
-0.98	-0.14	-2.14836
-0.98	-0.13	-2.00659
-0.98	-0.12	-1.86222
-0.98	-0.11	-1.71545
-0.98	-0.1	-1.56648
-0.98	-0.09	-1.41551
-0.98	-0.08	-1.26274
-0.98	-0.07	-1.10838
-0.98	-0.06	-0.952608
-0.98	-0.05	-0.795641
-0.98	-0.04	-0.637674
-0.98	-0.03	-0.478908
-0.98	-0.02	-0.319542
-0.98	-0.01	-0.159777
