-1	-0.4	-2.13333
-1	-0.39	-2.13135
-1	-0.38	-2.12547
-1	-0.37	-2.11578
-1	-0.36	-2.1024
-1	-0.35	-2.08542
-1	-0.34	-2.06493
-1	-0.33	-2.04105
-1	-0.32	-2.01387
-1	-0.31	-1.98348
-1	-0.3	-1.95
-1	-0.29	-1.91352
-1	-0.28	-1.87413
-1	-0.27	-1.83195
-1	-0.26	-1.78707
-1	-0.25	-1.73958
-1	-0.24	-1.6896
-1	-0.23	-1.63722
-1	-0.22	-1.58253
-1	-0.21	-1.52565
-1	-0.2	-1.46667
-1	-0.19	-1.40568
-1	-0.18	-1.3428
-1	-0.17	-1.27812
-1	-0.16	-1.21173
-1	-0.15	-1.14375
-1	-0.14	-1.07427
-1	-0.13	-1.00338
-1	-0.12	-0.9312
-1	-0.11	-0.857817
-1	-0.1	-0.783333
-1	-0.09	-0.70785
-1	-0.08	-0.631467
-1	-0.07	-0.554283
-1	-0.06	-0.4764
-1	-0.05	-0.397917
-1	-0.04	-0.318933
-1	-0.03	-0.23955
-1	-0.02	-0.159867
-1	-0.01	-0.0799833
-1	0	-0
-1	0.01	0.0799833
-1	0.02	0.159867
-1	0.03	0.23955
-1	0.04	0.318933
-1	0.05	0.397917
-1	0.06	0.4764
-1	0.07	0.554283
-1	0.08	0.631467
-1	0.09	0.70785
-1	0.1	0.783333
-1	0.11	0.857817
-1	0.12	0.9312
-1	0.13	1.00338
-1	0.14	1.07427
-1	0.15	1.14375
-1	0.16	1.21173
-1	0.17	1.27812
-1	0.18	1.3428
-1	0.19	1.40568
-1	0.2	1.46667
-1	0.21	1.52565
-1	0.22	1.58253
-1	0.23	1.63722
-1	0.24	1.6896
-1	0.25	1.73958
-1	0.26	1.78707
-1	0.27	1.83195
-1	0.28	1.87413
-1	0.29	1.91352
-1	0.3	1.95
-1	0.31	1.98348
-1	0.32	2.01387
-1	0.33	2.04105
-1	0.34	2.06493
-1	0.35	2.08542
-1	0.36	2.1024
-1	0.37	2.11578
-1	0.38	2.12547
-1	0.39	2.13135
-1	0.4	2.13333

-0.99	-0.4	-2.13333
-0.99	-0.39	-2.13134
-0.99	-0.38	-2.12546
-0.99	-0.37	-2.11577
-0.99	-0.36	-2.10239
-0.99	-0.35	-2.08541
-0.99	-0.34	-2.06492
-0.99	-0.33	-2.04104
-0.99	-0.32	-2.01386
-0.99	-0.31	-1.98347
-0.99	-0.3	-1.94999
-0.99	-0.29	-1.9135
-0.99	-0.28	-1.87412
-0.99	-0.27	-1.83194
-0.99	-0.26	-1.78705
-0.99	-0.25	-1.73957
-0.99	-0.24	-1.68959
-0.99	-0.23	-1.6372
-0.99	-0.22	-1.58252
-0.99	-0.21	-1.52564
-0.99	-0.2	-1.46665
-0.99	-0.19	-1.40567
-0.99	-0.18	-1.34279
-0.99	-0.17	-1.2781
-0.99	-0.16	-1.21172
-0.99	-0.15	-1.14373
-0.99	-0.14	-1.07425
-0.99	-0.13	-1.00337
-0.99	-0.12	-0.931185
-0.99	-0.11	-0.857802
-0.99	-0.1	-0.783319
-0.99	-0.09	-0.707836
-0.99	-0.08	-0.631453
-0.99	-0.07	-0.55427
-0.99	-0.06	-0.476387
-0.99	-0.05	-0.397904
-0.99	-0.04	-0.318922
-0.99	-0.03	-0.239539
-0.99	-0.02	-0.159856
-0.99	-0.01	-0.0799736
-0.99	0	8.97331e-06
-0.99	0.01	0.0799915
-0.99	0.02	0.159874
-0.99	0.03	0.239557
-0.99	0.04	0.318939
-0.99	0.05	0.397921
-0.99	0.06	0.476404
-0.99	0.07	0.554286
-0.99	0.08	0.631469
-0.99	0.09	0.707851
-0.99	0.1	0.783334
-0.99	0.11	0.857816
-0.99	0.12	0.931199
-0.99	0.13	1.00338
-0.99	0.14	1.07426
