-1	-0.4	-10.6667
-1	-0.39	-10.6567
-1	-0.38	-10.6273
-1	-0.37	-10.5789
-1	-0.36	-10.512
-1	-0.35	-10.4271
-1	-0.34	-10.3247
-1	-0.33	-10.2053
-1	-0.32	-10.0693
-1	-0.31	-9.91742
-1	-0.3	-9.75
-1	-0.29	-9.56758
-1	-0.28	-9.37067
-1	-0.27	-9.15975
-1	-0.26	-8.93533
-1	-0.25	-8.69792
-1	-0.24	-8.448
-1	-0.23	-8.18608
-1	-0.22	-7.91267
-1	-0.21	-7.62825
-1	-0.2	-7.33333
-1	-0.19	-7.02842
-1	-0.18	-6.714
-1	-0.17	-6.39058
-1	-0.16	-6.05867
-1	-0.15	-5.71875
-1	-0.14	-5.37133
-1	-0.13	-5.01692
-1	-0.12	-4.656
-1	-0.11	-4.28908
-1	-0.1	-3.91667
-1	-0.09	-3.53925
-1	-0.08	-3.15733
-1	-0.07	-2.77142
-1	-0.06	-2.382
-1	-0.05	-1.98958
-1	-0.04	-1.59467
-1	-0.03	-1.19775
-1	-0.02	-0.799333
-1	-0.01	-0.399917
-1	0	-0
-1	0.01	0.399917
-1	0.02	0.799333
-1	0.03	1.19775
-1	0.04	1.59467
-1	0.05	1.98958
-1	0.06	2.382
-1	0.07	2.77142
-1	0.08	3.15733
-1	0.09	3.53925
-1	0.1	3.91667
-1	0.11	4.28908
-1	0.12	4.656
-1	0.13	5.01692
-1	0.14	5.37133
-1	0.15	5.71875
-1	0.16	6.05867
-1	0.17	6.39058
-1	0.18	6.714
-1	0.19	7.02842
-1	0.2	7.33333
-1	0.21	7.62825
-1	0.22	7.91267
-1	0.23	8.18608
-1	0.24	8.448
-1	0.25	8.69792
-1	0.26	8.93533
-1	0.27	9.15975
-1	0.28	9.37067
-1	0.29	9.56758
-1	0.3	9.75
-1	0.31	9.91742
-1	0.32	10.0693
-1	0.33	10.2053
-1	0.34	10.3247
-1	0.35	10.4271
-1	0.36	10.512
-1	0.37	10.5789
-1	0.38	10.6273
-1	0.39	10.6567
-1	0.4	10.6667

-0.99	-0.4	-10.6667
-0.99	-0.39	-10.6567
-0.99	-0.38	-10.6273
-0.99	-0.37	-10.5789
-0.99	-0.36	-10.5119
-0.99	-0.35	-10.427
-0.99	-0.34	-10.3246
-0.99	-0.33	-10.2051
-0.99	-0.32	-10.0692
-0.99	-0.31	-9.91727
-0.99	-0.3	-9.74984
-0.99	-0.29	-9.5674
-0.99	-0.28	-9.37047
-0.99	-0.27	-9.15953
-0.99	-0.26	-8.9351
-0.99	-0.25	-8.69766
-0.99	-0.24	-8.44772
-0.99	-0.23	-8.18579
-0.99	-0.22	-7.91235
-0.99	-0.21	-7.62792
-0.99	-0.2	-7.33299
-0.99	-0.19	-7.02805
-0.99	-0.18	-6.71362
-0.99	-0.17	-6.39019
-0.99	-0.16	-6.05825
-0.99	-0.15	-5.71832
-0.99	-0.14	-5.37089
-0.99	-0.13	-5.01646
-0.99	-0.12	-4.65553
-0.99	-0.11	-4.28861
-0.99	-0.1	-3.91618
-0.99	-0.09	-3.53875
-0.99	-0.08	-3.15683
-0.99	-0.07	-2.77091
-0.99	-0.06	-2.38148
-0.99	-0.05	-1.98906
-0.99	-0.04	-1.59414
-0.99	-0.03	-1.19722
-0.99	-0.02	-0.798805
-0.99	-0.01	-0.399388
-0.99	0	0.000527306
-0.99	0.01	0.400442
-0.99	0.02	0.799855
-0.99	0.03	1.19827
-0.99	0.04	1.59518
-0.99	0.05	1.99009
-0.99	0.06	2.3825
-0.99	0.07	2.77191
-0.99	0.08	3.15781
-0.99	0.09	3.53972
-0.99	0.1	3.91712
-0.99	0.11	4.28953
-0.99	0.12	4.65643
-0.99	0.13	5.01733
-0.99	0.14	5.37173
-0.99	0.15	5.71913
-0.99	0.16	6.05903
-0.99	0.17	6.39093
-0.99	0.18	6.71433
-0.99	0.19	7.02873
-0.99	0.2	7.33362
-0.99	0.21	7.62852
