-39	0.00395	0.00379306
-38	0.0078	0.00764348
-37	0.01155	0.0113941
-36	0.0152	0.015045
-35	0.01875	0.018596
-34	0.0222	0.0220473
-33	0.02555	0.0253988
-32	0.0288	0.0286504
-31	0.03195	0.0318023
-30	0.035	0.0348544
-29	0.03795	0.0378067
-28	0.0408	0.0406592
-27	0.04355	0.0434119
-26	0.0462	0.0460647
-25	0.04875	0.0486177
-24	0.0512	0.051071
-23	0.05355	0.0534243
-22	0.0558	0.0556779
-21	0.05795	0.0578316
-20	0.06	0.0598855
-19	0.06195	0.0618395
-18	0.0638	0.0636936
-17	0.06555	0.0654479
-16	0.0672	0.0671023
-15	0.06875	0.0686569
-14	0.0702	0.0701115
-13	0.07155	0.0714663
-12	0.0728	0.0727211
-11	0.07395	0.0738761
-10	0.075	0.0749311
-9	0.07595	0.0758863
-8	0.0768	0.0767414
-7	0.07755	0.0774967
-6	0.0782	0.078152
-5	0.07875	0.0787073
-4	0.0792	0.0791627
-3	0.07955	0.0795181
-2	0.0798	0.0797736
-1	0.07995	0.079929
0	0.08	0.0799845
1	0.07995	0.0799399
2	0.0798	0.0797953
3	0.07955	0.0795507
4	0.0792	0.0792061
5	0.07875	0.0787614
6	0.0782	0.0782167
7	0.07755	0.077572
8	0.0768	0.0768271
9	0.07595	0.0759822
10	0.075	0.0750373
11	0.07395	0.0739922
12	0.0728	0.0728471
13	0.07155	0.0716018
14	0.0702	0.0702564
15	0.06875	0.0688109
16	0.0672	0.0672653
17	0.06555	0.0656196
18	0.0638	0.0638737
19	0.06195	0.0620277
20	0.06	0.0600816
21	0.05795	0.0580353
22	0.0558	0.0558888
23	0.05355	0.0536421
24	0.0512	0.0512953
25	0.04875	0.0488483
26	0.0462	0.0463012
27	0.04355	0.0436538
28	0.0408	0.0409063
29	0.03795	0.0380586
30	0.035	0.0351107
31	0.03195	0.0320625
32	0.0288	0.0289142
33	0.02555	0.0256657
34	0.0222	0.022317
35	0.01875	0.018868
36	0.0152	0.0153189
37	0.01155	0.0116695
38	0.0078	0.00791998
39	0.00395	0.00407021
