1 1 10.2531
1 2 10.253
1 3 10.2527
1 4 10.2524
1 5 10.2518
1 6 10.2512
1 7 10.2504
1 8 10.2495
1 9 10.2485
1 10 10.2474
1 11 10.2461
1 12 10.2447
1 13 10.2432
1 14 10.2416
1 15 10.2399
1 16 10.2381
1 17 10.2362
1 18 10.2342
1 19 10.232
1 20 10.2298
1 21 10.2275
1 22 10.2251
1 23 10.2227
1 24 10.2201
1 25 10.2175
1 26 10.2148
1 27 10.212
1 28 10.2092
1 29 10.2063
1 30 10.2033
1 31 10.2003
1 32 10.1973
1 33 10.1942
1 34 10.1911
1 35 10.1879
1 36 10.1847
1 37 10.1815
1 38 10.1782
1 39 10.175
1 40 10.1717
1 41 10.1684
1 42 10.1651
1 43 10.1618
1 44 10.1584
1 45 10.1551
1 46 10.1518
1 47 10.1484
1 48 10.1451
1 49 10.1418
1 50 10.1385
1 51 10.1352
1 52 10.1319
1 53 10.1287
1 54 10.1254
1 55 10.1222
1 56 10.119
1 57 10.1158
1 58 10.1127
1 59 10.1095
1 60 10.1064
1 61 10.1034
1 62 10.1003
1 63 10.0973
1 64 10.0943
1 65 10.0913
1 66 10.0884
1 67 10.0855
1 68 10.0826
1 69 10.0797
1 70 10.0769
1 71 10.0741
1 72 10.0713
1 73 10.0686
1 74 10.0659
1 75 10.0632
1 76 10.0605
1 77 10.0579
1 78 10.0553
1 79 10.0527
1 80 10.0501
1 81 10.0476
1 82 10.0451
1 83 10.0426
1 84 10.0401
1 85 10.0377
1 86 10.0352
1 87 10.0328
1 88 10.0304
1 89 10.028
1 90 10.0256
1 91 10.0233
1 92 10.0209
1 93 10.0186
1 94 10.0162
1 95 10.0139
1 96 10.0116
1 97 10.0093
1 98 10.0069
1 99 10.0046
1 100 10.0023

2 1 10.2533
2 2 10.2532
2 3 10.2529
2 4 10.2526
2 5 10.252
2 6 10.2514
2 7 10.2506
2 8 10.2497
2 9 10.2487
2 10 10.2476
2 11 10.2463
2 12 10.2449
2 13 10.2434
2 14 10.2418
2 15 10.2401
2 16 10.2383
2 17 10.2363
2 18 10.2343
2 19 10.2322
2 20 10.2299
2 21 10.2276
2 22 10.2252
2 23 10.2228
2 24 10.2202
2 25 10.2176
2 26 10.2149
2 27 10.2121
2 28 10.2092
