0 0 0 0
0.01 -0.0075 -0.0075 4.33681e-19
0.02 -0.015 -0.015 6.11744e-12
0.03 -0.0225 -0.0225 2.42356e-11
0.04 -0.03 -0.03 5.99986e-11
0.05 -0.0375 -0.0375 1.1882e-10
0.06 -0.045 -0.045 2.05885e-10
0.07 -0.0525 -0.0525 3.26162e-10
0.08 -0.06 -0.06 4.84402e-10
0.09 -0.0675 -0.0675 6.85147e-10
0.1 -0.0749999 -0.0749999 9.32738e-10
0.11 -0.0824999 -0.0824999 1.23131e-09
0.12 -0.0899999 -0.0899999 1.58482e-09
0.13 -0.0974998 -0.0974998 1.99702e-09
0.14 -0.105 -0.105 2.47148e-09
0.15 -0.1125 -0.1125 3.0116e-09
0.16 -0.119999 -0.119999 3.62061e-09
0.17 -0.127499 -0.127499 4.30156e-09
0.18 -0.134999 -0.134999 5.05734e-09
0.19 -0.142499 -0.142499 5.89067e-09
0.2 -0.149998 -0.149998 6.80413e-09
0.21 -0.157498 -0.157498 7.80013e-09
0.22 -0.164997 -0.164997 8.88097e-09
0.23 -0.172497 -0.172497 1.00488e-08
0.24 -0.179996 -0.179996 1.13055e-08
0.25 -0.187495 -0.187495 1.2653e-08
0.26 -0.194994 -0.194994 1.40931e-08
0.27 -0.202493 -0.202493 1.56273e-08
0.28 -0.209991 -0.209991 1.72571e-08
0.29 -0.217489 -0.217489 1.89839e-08
0.3 -0.224988 -0.224988 2.08088e-08
0.31 -0.232485 -0.232485 2.2733e-08
0.32 -0.239983 -0.239983 2.47576e-08
0.33 -0.24748 -0.24748 2.68834e-08
0.34 -0.254977 -0.254977 2.91113e-08
0.35 -0.262474 -0.262474 3.14418e-08
0.36 -0.26997 -0.26997 3.38758e-08
0.37 -0.277466 -0.277466 3.64135e-08
0.38 -0.284962 -0.284961 3.90556e-08
0.39 -0.292456 -0.292456 4.18022e-08
0.4 -0.299951 -0.299951 4.46537e-08
0.41 -0.307445 -0.307445 4.76103e-08
0.42 -0.314938 -0.314938 5.06719e-08
0.43 -0.322431 -0.322431 5.38386e-08
0.44 -0.329923 -0.329923 5.71103e-08
0.45 -0.337414 -0.337414 6.0487e-08
0.46 -0.344905 -0.344905 6.39683e-08
0.47 -0.352395 -0.352395 6.75541e-08
0.48 -0.359884 -0.359884 7.12439e-08
0.49 -0.367372 -0.367372 7.50373e-08
0.5 -0.37486 -0.374859 7.8934e-08
0.51 -0.382346 -0.382346 8.29333e-08
0.52 -0.389831 -0.389831 8.70347e-08
0.53 -0.397316 -0.397316 9.12375e-08
0.54 -0.404799 -0.404799 9.55411e-08
0.55 -0.412281 -0.412281 9.99448e-08
0.56 -0.419762 -0.419762 1.04448e-07
0.57 -0.427242 -0.427241 1.09049e-07
0.58 -0.43472 -0.43472 1.13748e-07
0.59 -0.442197 -0.442197 1.18543e-07
0.6 -0.449672 -0.449672 1.23434e-07
0.61 -0.457147 -0.457146 1.2842e-07
0.62 -0.464619 -0.464619 1.335e-07
0.63 -0.47209 -0.47209 1.38672e-07
0.64 -0.479559 -0.479559 1.43935e-07
0.65 -0.487027 -0.487027 1.49289e-07
