0 -1.0866e-08 0 1.0866e-08
0.1 -0.0749999 -0.0749999 -1.45541e-08
0.2 -0.149998 -0.149998 -3.02813e-08
0.3 -0.224988 -0.224988 -3.86243e-08
0.4 -0.299951 -0.299951 -4.14519e-08
0.5 -0.374859 -0.374859 -4.02666e-08
0.6 -0.449672 -0.449672 -3.62668e-08
0.7 -0.524336 -0.524336 -3.03989e-08
0.8 -0.598786 -0.598786 -2.34019e-08
0.9 -0.672948 -0.672948 -1.58446e-08
1 -0.746738 -0.746738 -8.15734e-09
1.1 -0.820069 -0.820069 -6.57729e-10
1.2 -0.892845 -0.892845 6.42703e-09
1.3 -0.964971 -0.964971 1.2942e-08
1.4 -1.03635 -1.03635 1.87893e-08
1.5 -1.10688 -1.10688 2.39159e-08
1.6 -1.17647 -1.17647 2.83027e-08
1.7 -1.24503 -1.24503 3.19567e-08
1.8 -1.31246 -1.31246 3.49041e-08
1.9 -1.37869 -1.37869 3.71845e-08
2 -1.44364 -1.44364 3.88467e-08
2.1 -1.50724 -1.50724 3.99451e-08
2.2 -1.56942 -1.56942 4.05371e-08
2.3 -1.63013 -1.63013 4.06808e-08
2.4 -1.68931 -1.68931 4.04334e-08
2.5 -1.74692 -1.74692 3.98502e-08
2.6 -1.80293 -1.80293 3.89837e-08
2.7 -1.85731 -1.85731 3.78827e-08
2.8 -1.91004 -1.91004 3.65924e-08
2.9 -1.9611 -1.9611 3.51539e-08
3 -2.01048 -2.01048 3.36044e-08
3.1 -2.05818 -2.05818 3.1977e-08
3.2 -2.10421 -2.10421 3.03008e-08
3.3 -2.14857 -2.14857 2.86013e-08
3.4 -2.19127 -2.19127 2.69006e-08
3.5 -2.23233 -2.23233 2.52174e-08
3.6 -2.27177 -2.27177 2.35676e-08
3.7 -2.30962 -2.30962 2.1964e-08
3.8 -2.3459 -2.3459 2.04174e-08
3.9 -2.38065 -2.38065 1.89361e-08
4 -2.4139 -2.4139 1.75263e-08
4.1 -2.44568 -2.44568 1.61928e-08
4.2 -2.47604 -2.47604 1.49387e-08
4.3 -2.50501 -2.50501 1.37657e-08
4.4 -2.53263 -2.53263 1.26744e-08
4.5 -2.55894 -2.55894 1.16645e-08
4.6 -2.58398 -2.58398 1.07349e-08
4.7 -2.60781 -2.60781 9.88365e-09
4.8 -2.63045 -2.63045 9.10849e-09
4.9 -2.65196 -2.65196 8.40655e-09
5 -2.67237 -2.67237 7.77469e-09
5.1 -2.69172 -2.69172 7.2095e-09
5.2 -2.71007 -2.71007 6.7074e-09
5.3 -2.72745 -2.72745 6.26469e-09
5.4 -2.7439 -2.7439 5.87762e-09
5.5 -2.75946 -2.75946 5.54244e-09
5.6 -2.77416 -2.77416 5.25542e-09
5.7 -2.78806 -2.78806 5.0129e-09
5.8 -2.80118 -2.80118 4.81132e-09
5.9 -2.81357 -2.81357 4.64722e-09
6 -2.82525 -2.82525 4.51728e-09
6.1 -2.83626 -2.83626 4.41834e-09
6.2 -2.84663 -2.84663 4.34737e-09
6.3 -2.8564 -2.8564 4.30151e-09
6.4 -2.8656 -2.8656 4.27807e-09
6.5 -2.87425 -2.87425 4.27452e-09
6.6 -2.88239 -2.88239 4.2885e-09
6.7 -2.89003 -2.89003 4.3178e-09
6.8 -2.89722 -2.89722 4.3604e-09
6.9 -2.90396 -2.90396 4.4144e-09
7 -2.91029 -2.91029 4.47806e-09
