0 0 0 0
0.1 -0.0672481 -0.0749999 0.00775181
0.2 -0.134497 -0.149998 0.0155014
0.3 -0.20174 -0.224988 0.0232477
0.4 -0.268961 -0.299951 0.0309895
0.5 -0.336133 -0.374859 0.0387261
0.6 -0.403216 -0.449672 0.0464566
0.7 -0.470156 -0.524336 0.0541802
0.8 -0.53689 -0.598786 0.0618962
0.9 -0.603344 -0.672948 0.0696039
1 -0.669436 -0.746738 0.0773026
1.1 -0.735077 -0.820069 0.0849917
1.2 -0.800175 -0.892845 0.0926703
1.3 -0.864633 -0.964971 0.100338
1.4 -0.928355 -1.03635 0.107994
1.5 -0.991243 -1.10688 0.115637
1.6 -1.0532 -1.17647 0.123267
1.7 -1.11414 -1.24503 0.130883
1.8 -1.17398 -1.31246 0.138485
1.9 -1.23262 -1.37869 0.146071
2 -1.29 -1.44364 0.15364
2.1 -1.34605 -1.50724 0.161193
2.2 -1.40069 -1.56942 0.168727
2.3 -1.45388 -1.63013 0.176243
2.4 -1.50557 -1.68931 0.18374
2.5 -1.55571 -1.74692 0.191216
2.6 -1.60426 -1.80293 0.198671
2.7 -1.65121 -1.85731 0.206104
2.8 -1.69653 -1.91004 0.213514
2.9 -1.7402 -1.9611 0.2209
3 -1.78222 -2.01048 0.228262
3.1 -1.82259 -2.05818 0.235599
3.2 -1.8613 -2.10421 0.24291
3.3 -1.89837 -2.14857 0.250193
3.4 -1.93382 -2.19127 0.257449
3.5 -1.96765 -2.23233 0.264676
3.6 -1.99989 -2.27177 0.271874
3.7 -2.03058 -2.30962 0.279042
3.8 -2.05972 -2.3459 0.286178
3.9 -2.08737 -2.38065 0.293283
4 -2.11355 -2.4139 0.300354
4.1 -2.13829 -2.44568 0.307393
4.2 -2.16164 -2.47604 0.314397
4.3 -2.18364 -2.50501 0.321366
4.4 -2.20433 -2.53263 0.328299
4.5 -2.22374 -2.55894 0.335195
4.6 -2.24193 -2.58398 0.342055
4.7 -2.25893 -2.60781 0.348876
4.8 -2.27479 -2.63045 0.355658
4.9 -2.28956 -2.65196 0.3624
5 -2.30327 -2.67237 0.369102
5.1 -2.31596 -2.69172 0.375763
5.2 -2.32769 -2.71007 0.382382
5.3 -2.33849 -2.72745 0.388959
5.4 -2.3484 -2.7439 0.395492
5.5 -2.35747 -2.75946 0.401981
5.6 -2.36574 -2.77416 0.408425
5.7 -2.37324 -2.78806 0.414824
5.8 -2.38001 -2.80118 0.421176
5.9 -2.38609 -2.81357 0.427482
6 -2.39151 -2.82525 0.43374
6.1 -2.39631 -2.83626 0.43995
6.2 -2.40052 -2.84663 0.446111
6.3 -2.40418 -2.8564 0.452222
6.4 -2.40732 -2.8656 0.458284
6.5 -2.40996 -2.87425 0.464294
6.6 -2.41213 -2.88239 0.470253
6.7 -2.41387 -2.89003 0.476159
6.8 -2.4152 -2.89722 0.482013
6.9 -2.41615 -2.90396 0.487813
7 -2.41673 -2.91029 0.493559
7.1 -2.41698 -2.91623 0.499251
7.2 -2.41692 -2.92181 0.504887
7.3 -2.41656 -2.92703 0.510467
7.4 -2.41593 -2.93192 0.51599
7.5 -2.41505 -2.93651 0.521457
7.6 -2.41394 -2.9408 0.526866
7.7 -2.4126 -2.94482 0.532216
7.8 -2.41107 -2.94858 0.537507
7.9 -2.40936 -2.9521 0.542739
8 -2.40747 -2.95538 0.547911
8.1 -2.40543 -2.95846 0.553023
8.2 -2.40326 -2.96133 0.558073
8.3 -2.40095 -2.96401 0.563061
8.4 -2.39853 -2.96652 0.567988
8.5 -2.396 -2.96885 0.572851
8.6 -2.39338 -2.97104 0.577651
8.7 -2.39068 -2.97307 0.582388
8.8 -2.38791 -2.97497 0.58706
8.9 -2.38507 -2.97674 0.591667
9 -2.38218 -2.97839 0.596209
9.1 -2.37924 -2.97992 0.600685
9.2 -2.37626 -2.98136 0.605095
9.3 -2.37325 -2.98269 0.609438
9.4 -2.37022 -2.98393 0.613714
9.5 -2.36716 -2.98509 0.617922
9.6 -2.3641 -2.98616 0.622062
9.7 -2.36103 -2.98716 0.626134
9.8 -2.35796 -2.98809 0.630136
9.9 -2.35489 -2.98896 0.634069
10 -2.35183 -2.98976 0.637932
10.1 -2.34878 -2.99051 0.641725
10.2 -2.34576 -2.9912 0.645447
10.3 -2.34275 -2.99185 0.649098
10.4 -2.33977 -2.99245 0.652678
10.5 -2.33682 -2.99301 0.656185
10.6 -2.3339 -2.99352 0.659621
10.7 -2.33102 -2.994 0.662983
10.8 -2.32817 -2.99445 0.666273
10.9 -2.32537 -2.99486 0.669489
11 -2.32261 -2.99524 0.672632
11.1 -2.3199 -2.9956 0.675701
11.2 -2.31723 -2.99593 0.678695
11.3 -2.31462 -2.99623 0.681615
11.4 -2.31206 -2.99651 0.684459
11.5 -2.30955 -2.99678 0.687229
11.6 -2.3071 -2.99702 0.689922
11.7 -2.3047 -2.99724 0.69254
11.8 -2.30237 -2.99745 0.695082
11.9 -2.3001 -2.99765 0.697547
12 -2.29789 -2.99782 0.699936
12.1 -2.29574 -2.99799 0.702247
12.2 -2.29366 -2.99814 0.704482
12.3 -2.29165 -2.99829 0.706638
12.4 -2.2897 -2.99842 0.708718
12.5 -2.28782 -2.99854 0.710719
12.6 -2.28601 -2.99865 0.712642
12.7 -2.28427 -2.99875 0.714487
12.8 -2.2826 -2.99885 0.716254
12.9 -2.281 -2.99894 0.717942
13 -2.27947 -2.99902 0.71955
13.1 -2.27802 -2.9991 0.72108
13.2 -2.27663 -2.99917 0.722531
13.3 -2.27533 -2.99923 0.723902
13.4 -2.2741 -2.99929 0.725194
13.5 -2.27294 -2.99935 0.726406
13.6 -2.27186 -2.9994 0.727539
13.7 -2.27085 -2.99944 0.728591
13.8 -2.26992 -2.99949 0.729564
13.9 -2.26907 -2.99953 0.730456
14 -2.2683 -2.99956 0.731269
14.1 -2.2676 -2.9996 0.732001
14.2 -2.26698 -2.99963 0.732653
14.3 -2.26643 -2.99966 0.733224
14.4 -2.26597 -2.99969 0.733715
14.5 -2.26559 -2.99971 0.734125
14.6 -2.26528 -2.99973 0.734455
14.7 -2.26505 -2.99975 0.734704
14.8 -2.2649 -2.99977 0.734873
14.9 -2.26483 -2.99979 0.734961
15 -2.26484 -2.99981 0.734968
15.1 -2.26493 -2.99982 0.734895
15.2 -2.2651 -2.99984 0.734742
15.3 -2.26534 -2.99985 0.734507
15.4 -2.26567 -2.99986 0.734193
15.5 -2.26608 -2.99987 0.733797
15.6 -2.26656 -2.99988 0.733322
15.7 -2.26713 -2.99989 0.732765
15.8 -2.26777 -2.9999 0.732129
15.9 -2.2685 -2.99991 0.731412
16 -2.2693 -2.99992 0.730616
16.1 -2.27018 -2.99992 0.729739
16.2 -2.27115 -2.99993 0.728782
16.3 -2.27219 -2.99993 0.727745
16.4 -2.27331 -2.99994 0.726629
16.5 -2.27451 -2.99994 0.725433
16.6 -2.27579 -2.99995 0.724157
16.7 -2.27715 -2.99995 0.722803
16.8 -2.27859 -2.99996 0.721369
16.9 -2.2801 -2.99996 0.719856
17 -2.2817 -2.99996 0.718264
17.1 -2.28337 -2.99997 0.716594
17.2 -2.28512 -2.99997 0.714845
17.3 -2.28695 -2.99997 0.713018
17.4 -2.28886 -2.99997 0.711113
17.5 -2.29085 -2.99998 0.70913
17.6 -2.29291 -2.99998 0.707069
17.7 -2.29505 -2.99998 0.704932
17.8 -2.29727 -2.99998 0.702717
17.9 -2.29956 -2.99998 0.700425
18 -2.30193 -2.99998 0.698056
18.1 -2.30437 -2.99999 0.695611
18.2 -2.3069 -2.99999 0.69309
18.3 -2.30949 -2.99999 0.690493
