0 0.785398 0.00353553 0.00353553
0.005 0.784721 0.00706867 0.00707346
0.01 0.783868 0.0105988 0.0106144
0.015 0.782838 0.0141253 0.014159
0.02 0.781632 0.0176475 0.0177078
0.025 0.780249 0.0211647 0.0212615
0.03 0.778691 0.0246765 0.0248207
0.035 0.776957 0.028182 0.0283859
0.04 0.775048 0.0316808 0.0319578
0.045 0.772964 0.0351721 0.0355371
0.05 0.770705 0.0386553 0.0391242
0.055 0.768273 0.0421298 0.0427197
0.06 0.765666 0.0455949 0.0463243
0.065 0.762886 0.0490499 0.0499385
0.07 0.759934 0.0524943 0.053563
0.075 0.756809 0.0559273 0.0571981
0.08 0.753513 0.0593483 0.0608446
0.085 0.750045 0.0627567 0.0645028
0.09 0.746408 0.0661517 0.0681735
0.095 0.7426 0.0695328 0.0718571
0.1 0.738623 0.0728991 0.0755541
0.105 0.734478 0.0762501 0.079265
0.11 0.730166 0.0795851 0.0829903
0.115 0.725687 0.0829033 0.0867305
0.12 0.721041 0.0862042 0.0904861
0.125 0.716231 0.0894869 0.0942575
0.13 0.711257 0.0927508 0.0980452
0.135 0.706119 0.0959953 0.10185
0.14 0.70082 0.0992195 0.105671
0.145 0.695359 0.102423 0.10951
0.15 0.689737 0.105604 0.113367
0.155 0.683957 0.108764 0.117243
0.16 0.678019 0.1119 0.121137
0.165 0.671924 0.115012 0.12505
0.17 0.665673 0.1181 0.128983
0.175 0.659268 0.121163 0.132935
0.18 0.65271 0.1242 0.136907
0.185 0.646 0.12721 0.140899
0.19 0.63914 0.130192 0.144912
0.195 0.63213 0.133147 0.148946
0.2 0.624973 0.136072 0.153001
0.205 0.617669 0.138968 0.157077
0.21 0.610221 0.141833 0.161175
0.215 0.602629 0.144667 0.165294
0.22 0.594896 0.147469 0.169435
0.225 0.587022 0.150239 0.173598
0.23 0.57901 0.152975 0.177783
0.235 0.570862 0.155676 0.18199
0.24 0.562578 0.158343 0.18622
0.245 0.554161 0.160974 0.190472
0.25 0.545612 0.163569 0.194746
0.255 0.536933 0.166127 0.199042
0.26 0.528127 0.168646 0.203361
0.265 0.519195 0.171127 0.207702
0.27 0.510138 0.173569 0.212065
0.275 0.50096 0.17597 0.216451
0.28 0.491661 0.17833 0.220859
0.285 0.482245 0.180649 0.225288
0.29 0.472712 0.182926 0.22974
0.295 0.463066 0.185159 0.234214
0.3 0.453308 0.187349 0.238709
0.305 0.443441 0.189494 0.243225
0.31 0.433466 0.191594 0.247762
0.315 0.423386 0.193648 0.252321
0.32 0.413204 0.195656 0.2569
0.325 0.402921 0.197617 0.2615
0.33 0.39254 0.199529 0.26612
0.335 0.382064 0.201394 0.270759
0.34 0.371494 0.203209 0.275418
0.345 0.360834 0.204974 0.280096
0.35 0.350085 0.206689 0.284793
0.355 0.33925 0.208353 0.289508
0.36 0.328333 0.209965 0.294241
0.365 0.317335 0.211525 0.298991
0.37 0.306258 0.213033 0.303758
0.375 0.295107 0.214487 0.308542
0.38 0.283882 0.215887 0.313342
0.385 0.272588 0.217233 0.318157
0.39 0.261226 0.218525 0.322988
0.395 0.2498 0.219761 0.327833
0.4 0.238312 0.220941 0.332691
0.405 0.226765 0.222065 0.337563
0.41 0.215162 0.223133 0.342448
0.415 0.203505 0.224143 0.347345
0.42 0.191798 0.225096 0.352253
0.425 0.180043 0.225992 0.357172
0.43 0.168243 0.226829 0.362102
0.435 0.156402 0.227608 0.367041
0.44 0.144522 0.228328 0.371989
0.445 0.132605 0.228989 0.376945
0.45 0.120656 0.229591 0.381908
0.455 0.108676 0.230133 0.386879
0.46 0.0966695 0.230616 0.391855
0.465 0.0846387 0.231038 0.396838
0.47 0.0725868 0.231401 0.401824
0.475 0.0605167 0.231703 0.406815
0.48 0.0484315 0.231945 0.411809
0.485 0.0363342 0.232127 0.416806
0.49 0.0242279 0.232248 0.421805
0.495 0.0121154 0.232309 0.426804
0.5 0 0.232309 0.431804
