0	0
0.01	0.031362
0.02	0.0626932
0.03	0.0939629
0.04	0.12514
0.05	0.156195
0.06	0.187096
0.07	0.217813
0.08	0.248316
0.09	0.278575
0.1	0.308561
0.11	0.338243
0.12	0.367593
0.13	0.396582
0.14	0.425181
0.15	0.453362
0.16	0.481098
0.17	0.508361
0.18	0.535124
0.19	0.561362
0.2	0.587047
0.21	0.612155
0.22	0.636661
0.23	0.660542
0.24	0.683772
0.25	0.70633
0.26	0.728194
0.27	0.749341
0.28	0.76975
0.29	0.789403
0.3	0.808278
0.31	0.826358
0.32	0.843625
0.33	0.860061
0.34	0.875651
0.35	0.890378
0.36	0.904228
0.37	0.917188
0.38	0.929244
0.39	0.940385
0.4	0.950599
0.41	0.959877
0.42	0.968208
0.43	0.975585
0.44	0.982
0.45	0.987447
0.46	0.99192
0.47	0.995415
0.48	0.997928
0.49	0.999456
0.5	0.999998
0.51	0.999554
0.52	0.998122
0.53	0.995706
0.54	0.992306
0.55	0.987926
0.56	0.982571
0.57	0.976245
0.58	0.968955
0.59	0.960708
0.6	0.951511
0.61	0.941374
0.62	0.930306
0.63	0.918318
0.64	0.905423
0.65	0.891632
0.66	0.87696
0.67	0.86142
0.68	0.845028
0.69	0.8278
0.7	0.809753
0.71	0.790905
0.72	0.771274
0.73	0.750879
0.74	0.729741
0.75	0.707881
0.76	0.68532
0.77	0.66208
0.78	0.638185
0.79	0.613657
0.8	0.588522
0.81	0.562803
0.82	0.536528
0.83	0.50972
0.84	0.482408
0.85	0.454617
0.86	0.426376
0.87	0.397713
0.88	0.368655
0.89	0.339232
0.9	0.309472
0.91	0.279406
0.92	0.249063
0.93	0.218473
0.94	0.187666
0.95	0.156674
0.96	0.125526
0.97	0.0942535
0.98	0.0628876
0.99	0.0314594
1	1.22465e-16
