0	-0
0.01	0.000260391
0.02	0.000520489
0.03	0.000780002
0.04	0.00103864
0.05	0.0012961
0.06	0.00155212
0.07	0.00180638
0.08	0.00205863
0.09	0.00230856
0.1	0.00255591
0.11	0.00280039
0.12	0.00304175
0.13	0.00327972
0.14	0.00351403
0.15	0.00374442
0.16	0.00397066
0.17	0.0041925
0.18	0.0044097
0.19	0.00462202
0.2	0.00482925
0.21	0.00503117
0.22	0.00522757
0.23	0.00541825
0.24	0.005603
0.25	0.00578166
0.26	0.00595404
0.27	0.00611997
0.28	0.00627929
0.29	0.00643185
0.3	0.0065775
0.31	0.00671612
0.32	0.00684758
0.33	0.00697176
0.34	0.00708856
0.35	0.00719788
0.36	0.00729963
0.37	0.00739373
0.38	0.00748012
0.39	0.00755874
0.4	0.00762953
0.41	0.00769245
0.42	0.00774747
0.43	0.00779458
0.44	0.00783374
0.45	0.00786496
0.46	0.00788825
0.47	0.0079036
0.48	0.00791105
0.49	0.00791062
0.5	0.00790235
0.51	0.00788628
0.52	0.00786246
0.53	0.00783095
0.54	0.00779183
0.55	0.00774515
0.56	0.00769101
0.57	0.00762949
0.58	0.00756069
0.59	0.0074847
0.6	0.00740163
0.61	0.0073116
0.62	0.00721471
0.63	0.0071111
0.64	0.00700089
0.65	0.00688421
0.66	0.0067612
0.67	0.00663201
0.68	0.00649677
0.69	0.00635564
0.7	0.00620877
0.71	0.00605631
0.72	0.00589844
0.73	0.00573531
0.74	0.00556709
0.75	0.00539395
0.76	0.00521606
0.77	0.00503359
0.78	0.00484672
0.79	0.00465564
0.8	0.00446052
0.81	0.00426154
0.82	0.00405888
0.83	0.00385274
0.84	0.00364331
0.85	0.00343076
0.86	0.00321529
0.87	0.00299709
0.88	0.00277634
0.89	0.00255326
0.9	0.00232801
0.91	0.00210081
0.92	0.00187184
0.93	0.0016413
0.94	0.00140939
0.95	0.00117629
0.96	0.000942217
0.97	0.000707352
0.98	0.000471896
0.99	0.000236046
1	1.28464e-31
