0	-0
0.01	-0.053439
0.02	-0.106732
0.03	-0.159735
0.04	-0.212302
0.05	-0.264292
0.06	-0.315563
0.07	-0.365979
0.08	-0.415402
0.09	-0.463703
0.1	-0.510753
0.11	-0.556429
0.12	-0.600612
0.13	-0.643189
0.14	-0.684052
0.15	-0.7231
0.16	-0.760236
0.17	-0.795373
0.18	-0.828427
0.19	-0.859324
0.2	-0.887997
0.21	-0.914386
0.22	-0.938439
0.23	-0.960111
0.24	-0.979368
0.25	-0.99618
0.26	-1.01053
0.27	-1.0224
0.28	-1.0318
0.29	-1.03873
0.3	-1.04319
0.31	-1.04522
0.32	-1.04484
0.33	-1.04209
0.34	-1.03702
0.35	-1.02967
0.36	-1.0201
0.37	-1.0084
0.38	-0.994612
0.39	-0.978833
0.4	-0.961145
0.41	-0.941638
0.42	-0.920409
0.43	-0.897558
0.44	-0.873191
0.45	-0.847418
0.46	-0.820351
0.47	-0.792106
0.48	-0.762802
0.49	-0.73256
0.5	-0.701501
0.51	-0.669751
0.52	-0.637433
0.53	-0.604671
0.54	-0.571589
0.55	-0.538312
0.56	-0.504961
0.57	-0.471656
0.58	-0.438516
0.59	-0.405657
0.6	-0.37319
0.61	-0.341226
0.62	-0.309868
0.63	-0.279217
0.64	-0.24937
0.65	-0.220417
0.66	-0.192445
0.67	-0.165532
0.68	-0.139754
0.69	-0.115176
0.7	-0.0918615
0.71	-0.069864
0.72	-0.0492312
0.73	-0.0300039
0.74	-0.0122156
0.75	0.00410743
0.76	0.0189462
0.77	0.0322888
0.78	0.0441311
0.79	0.0544757
0.8	0.0633329
0.81	0.0707197
0.82	0.0766604
0.83	0.0811861
0.84	0.0843345
0.85	0.0861499
0.86	0.0866827
0.87	0.0859894
0.88	0.0841321
0.89	0.0811786
0.9	0.0772013
0.91	0.0722778
0.92	0.0664898
0.93	0.0599231
0.94	0.052667
0.95	0.0448139
0.96	0.0364593
0.97	0.0277005
0.98	0.018637
0.99	0.0093696
1	3.58691e-17
