0	0
0.01	-3.18764e+15
0.02	1.17989e+16
0.03	-2.18378e+16
0.04	2.67641e+16
0.05	-2.01503e+16
0.06	-7.89377e+14
0.07	3.23354e+16
0.08	-6.37875e+16
0.09	8.04427e+16
0.1	-6.96274e+16
0.11	2.76351e+16
0.12	3.57473e+16
0.13	-9.81949e+16
0.14	1.32358e+17
0.15	-1.17828e+17
0.16	5.2515e+16
0.17	4.26024e+16
0.18	-1.29326e+17
0.19	1.67878e+17
0.2	-1.36085e+17
0.21	4.26809e+16
0.22	7.32865e+16
0.23	-1.5874e+17
0.24	1.72027e+17
0.25	-1.04976e+17
0.26	-1.07785e+16
0.27	1.18196e+17
0.28	-1.63774e+17
0.29	1.25977e+17
0.3	-2.71779e+16
0.31	-7.84207e+16
0.32	1.34816e+17
0.33	-1.15271e+17
0.34	3.63295e+16
0.35	5.34671e+16
0.36	-1.03162e+17
0.37	8.91087e+16
0.38	-2.68062e+16
0.39	-4.16328e+16
0.4	7.53057e+16
0.41	-5.92598e+16
0.42	1.07412e+16
0.43	3.54878e+16
0.44	-5.1335e+16
0.45	3.23233e+16
0.46	3.05321e+15
0.47	-2.90008e+16
0.48	3.06281e+16
0.49	-1.19602e+16
0.5	-1.0229e+16
0.51	2.02709e+16
0.52	-1.41697e+16
0.53	-2.5701e+13
0.54	1.04621e+16
0.55	-1.0754e+16
0.56	3.32103e+15
0.57	4.44868e+15
0.58	-6.82948e+15
0.59	3.58553e+15
0.6	1.26957e+15
0.61	-3.63923e+15
0.62	2.50513e+15
0.63	1.33554e+14
0.64	-1.66839e+15
0.65	1.10337e+15
0.66	6.41845e+14
0.67	-2.05847e+15
0.68	2.45373e+15
0.69	-2.24748e+15
0.7	2.23782e+15
0.71	-2.7614e+15
0.72	3.49063e+15
0.73	-3.84147e+15
0.74	3.45037e+15
0.75	-2.29768e+15
0.76	5.10977e+14
0.77	1.83732e+15
0.78	-4.72059e+15
0.79	7.98893e+15
0.8	-1.12348e+16
0.81	1.38146e+16
0.82	-1.4997e+16
0.83	1.41445e+16
0.84	-1.08727e+16
0.85	5.18985e+15
0.86	2.3852e+15
0.87	-1.07749e+16
0.88	1.84387e+16
0.89	-2.36557e+16
0.9	2.49623e+16
0.91	-2.16363e+16
0.92	1.40699e+16
0.93	-3.86982e+15
0.94	-6.43415e+15
0.95	1.40803e+16
0.96	-1.70167e+16
0.97	1.47849e+16
0.98	-8.95332e+15
0.99	2.77643e+15
1	1.26296e-16
