0	-0
0.01	-0.053606
0.02	-0.107066
0.03	-0.160235
0.04	-0.212969
0.05	-0.265124
0.06	-0.316561
0.07	-0.36714
0.08	-0.416727
0.09	-0.46519
0.1	-0.512401
0.11	-0.558236
0.12	-0.602577
0.13	-0.64531
0.14	-0.686328
0.15	-0.725528
0.16	-0.762815
0.17	-0.7981
0.18	-0.8313
0.19	-0.862341
0.2	-0.891155
0.21	-0.917682
0.22	-0.94187
0.23	-0.963675
0.24	-0.983061
0.25	-1
0.26	-1.01447
0.27	-1.02647
0.28	-1.03598
0.29	-1.04302
0.3	-1.04759
0.31	-1.04972
0.32	-1.04944
0.33	-1.04679
0.34	-1.04181
0.35	-1.03455
0.36	-1.02507
0.37	-1.01343
0.38	-0.999725
0.39	-0.984015
0.4	-0.966391
0.41	-0.946944
0.42	-0.925769
0.43	-0.902967
0.44	-0.878644
0.45	-0.85291
0.46	-0.825876
0.47	-0.797659
0.48	-0.768378
0.49	-0.738153
0.5	-0.707107
0.51	-0.675363
0.52	-0.643045
0.53	-0.610278
0.54	-0.577186
0.55	-0.543893
0.56	-0.51052
0.57	-0.477188
0.58	-0.444015
0.59	-0.411117
0.6	-0.378606
0.61	-0.346591
0.62	-0.315178
0.63	-0.284466
0.64	-0.254553
0.65	-0.225528
0.66	-0.197478
0.67	-0.170483
0.68	-0.144616
0.69	-0.119946
0.7	-0.0965331
0.71	-0.0744324
0.72	-0.0536915
0.73	-0.0343513
0.74	-0.0164453
0.75	-8.88178e-16
0.76	0.0149655
0.77	0.0284392
0.78	0.0404168
0.79	0.0509008
0.8	0.0599013
0.81	0.0674353
0.82	0.0735268
0.83	0.0782067
0.84	0.0815127
0.85	0.0834887
0.86	0.0841852
0.87	0.0836583
0.88	0.0819702
0.89	0.0791881
0.9	0.0753846
0.91	0.0706369
0.92	0.0650265
0.93	0.0586391
0.94	0.0515637
0.95	0.0438926
0.96	0.035721
0.97	0.027146
0.98	0.018267
0.99	0.0091845
1	3.58691e-17
