0.005 0 0
0.005 0.01 4.20922e-11
0.005 0.02 1.10486e-10
0.005 0.03 2.84296e-10
0.005 0.04 7.17128e-10
0.005 0.05 1.77331e-09
0.005 0.06 4.29864e-09
0.005 0.07 1.0215e-08
0.005 0.08 2.37962e-08
0.005 0.09 5.43422e-08
0.005 0.1 1.21654e-07
0.005 0.11 2.66978e-07
0.005 0.12 5.74362e-07
0.005 0.13 1.21131e-06
0.005 0.14 2.50429e-06
0.005 0.15 5.07543e-06
0.005 0.16 1.00837e-05
0.005 0.17 1.96394e-05
0.005 0.18 3.7497e-05
0.005 0.19 7.01814e-05
0.005 0.2 0.000128768
0.005 0.21 0.000231607
0.005 0.22 0.000408372
0.005 0.23 0.000705858
0.005 0.24 0.00119602
0.005 0.25 0.00198663
0.005 0.26 0.00323486
0.005 0.27 0.00516359
0.005 0.28 0.00807991
0.005 0.29 0.0123942
0.005 0.3 0.0186376
0.005 0.31 0.0274738
0.005 0.32 0.0397014
0.005 0.33 0.0562407
0.005 0.34 0.0781005
0.005 0.35 0.10632
0.005 0.36 0.141884
0.005 0.37 0.185613
0.005 0.38 0.238035
0.005 0.39 0.299249
0.005 0.4 0.368791
0.005 0.41 0.44554
0.005 0.42 0.527655
0.005 0.43 0.612591
0.005 0.44 0.697186
0.005 0.45 0.777828
0.005 0.46 0.850699
0.005 0.47 0.912065
0.005 0.48 0.95859
0.005 0.49 0.987636
0.005 0.5 0.997512
0.005 0.51 0.987636
0.005 0.52 0.95859
0.005 0.53 0.912065
0.005 0.54 0.850699
0.005 0.55 0.777828
0.005 0.56 0.697186
0.005 0.57 0.612591
0.005 0.58 0.527655
0.005 0.59 0.44554
0.005 0.6 0.368791
0.005 0.61 0.299249
0.005 0.62 0.238035
0.005 0.63 0.185613
0.005 0.64 0.141884
0.005 0.65 0.10632
0.005 0.66 0.0781005
0.005 0.67 0.0562407
0.005 0.68 0.0397014
0.005 0.69 0.0274738
0.005 0.7 0.0186376
0.005 0.71 0.0123942
0.005 0.72 0.00807991
0.005 0.73 0.00516359
0.005 0.74 0.00323486
0.005 0.75 0.00198663
0.005 0.76 0.00119602
0.005 0.77 0.000705858
0.005 0.78 0.000408372
0.005 0.79 0.000231607
0.005 0.8 0.000128768
0.005 0.81 7.01814e-05
0.005 0.82 3.7497e-05
0.005 0.83 1.96394e-05
0.005 0.84 1.00837e-05
0.005 0.85 5.07543e-06
0.005 0.86 2.50429e-06
0.005 0.87 1.21131e-06
0.005 0.88 5.74362e-07
0.005 0.89 2.66978e-07
0.005 0.9 1.21654e-07
0.005 0.91 5.43422e-08
0.005 0.92 2.37962e-08
0.005 0.93 1.0215e-08
0.005 0.94 4.29864e-09
0.005 0.95 1.77331e-09
0.005 0.96 7.17128e-10
0.005 0.97 2.84296e-10
0.005 0.98 1.10486e-10
0.005 0.99 4.20922e-11
0.005 1 1.18603e-16

0.01 0 0
0.01 0.01 5.33839e-11
0.01 0.02 1.4873e-10
0.01 0.03 3.78409e-10
0.01 0.04 9.4395e-10
0.01 0.05 2.30867e-09
0.01 0.06 5.53611e-09
0.01 0.07 1.3016e-08
0.01 0.08 3.00041e-08
0.01 0.09 6.78138e-08
0.01 0.1 1.50276e-07
0.01 0.11 3.26512e-07
0.01 0.12 6.9558e-07
0.01 0.13 1.4529e-06
0.01 0.14 2.97554e-06
0.01 0.15 5.97503e-06
0.01 0.16 1.17641e-05
0.01 0.17 2.27106e-05
0.01 0.18 4.29878e-05
0.01 0.19 7.97836e-05
0.01 0.2 0.000145189
0.01 0.21 0.000259066
0.01 0.22 0.000453255
0.01 0.23 0.000777557
0.01 0.24 0.00130792
0.01 0.25 0.00215722
0.01 0.26 0.00348874
0.01 0.27 0.00553232
0.01 0.28 0.00860226
0.01 0.29 0.0131155
0.01 0.3 0.0196078
0.01 0.31 0.0287437
0.01 0.32 0.0413169
0.01 0.33 0.0582354
0.01 0.34 0.0804861
0.01 0.35 0.109077
0.01 0.36 0.14495
0.01 0.37 0.18888
0.01 0.38 0.241341
0.01 0.39 0.302383
0.01 0.4 0.371505
0.01 0.41 0.447564
0.01 0.42 0.528723
0.01 0.43 0.61247
0.01 0.44 0.695707
0.01 0.45 0.774913
0.01 0.46 0.846379
0.01 0.47 0.906489
0.01 0.48 0.95202
0.01 0.49 0.98043
0.01 0.5 0.990087
0.01 0.51 0.98043
0.01 0.52 0.95202
0.01 0.53 0.906489
0.01 0.54 0.846379
0.01 0.55 0.774913
0.01 0.56 0.695707
0.01 0.57 0.61247
0.01 0.58 0.528723
0.01 0.59 0.447564
0.01 0.6 0.371505
0.01 0.61 0.302383
0.01 0.62 0.241341
0.01 0.63 0.18888
0.01 0.64 0.14495
0.01 0.65 0.109077
0.01 0.66 0.0804861
0.01 0.67 0.0582354
0.01 0.68 0.0413169
0.01 0.69 0.0287437
0.01 0.7 0.0196078
0.01 0.71 0.0131155
0.01 0.72 0.00860226
0.01 0.73 0.00553232
0.01 0.74 0.00348874
0.01 0.75 0.00215722
0.01 0.76 0.00130792
0.01 0.77 0.000777557
0.01 0.78 0.000453255
0.01 0.79 0.000259066
0.01 0.8 0.000145189
0.01 0.81 7.97836e-05
0.01 0.82 4.29878e-05
0.01 0.83 2.27106e-05
0.01 0.84 1.17641e-05
0.01 0.85 5.97503e-06
0.01 0.86 2.97554e-06
0.01 0.87 1.4529e-06
0.01 0.88 6.9558e-07
0.01 0.89 3.26512e-07
0.01 0.9 1.50276e-07
0.01 0.91 6.78138e-08
0.01 0.92 3.00041e-08
0.01 0.93 1.3016e-08
0.01 0.94 5.53611e-09
0.01 0.95 2.30867e-09
0.01 0.96 9.4395e-10
0.01 0.97 3.78409e-10
0.01 0.98 1.4873e-10
0.01 0.99 5.33839e-11
0.01 1 1.14715e-16

0.015 0 0
0.015 0.01 7.50862e-11
0.015 0.02 2.20307e-10
0.015 0.03 5.5587e-10
0.015 0.04 1.36908e-09
0.015 0.05 3.3062e-09
0.015 0.06 7.82855e-09
0.015 0.07 1.81756e-08
0.015 0.08 4.13765e-08
0.015 0.09 9.23597e-08
0.015 0.1 2.02153e-07
0.015 0.11 4.33861e-07
0.015 0.12 9.13061e-07
0.015 0.13 1.88422e-06
0.015 0.14 3.81289e-06
0.015 0.15 7.56609e-06
0.015 0.16 1.47228e-05
0.015 0.17 2.80941e-05
0.015 0.18 5.25719e-05
0.015 0.19 9.64745e-05
0.015 0.2 0.000173619
0.015 0.21 0.00030642
0.015 0.22 0.000530368
0.015 0.23 0.000900296
0.015 0.24 0.00149881
0.015 0.25 0.00244722
0.015 0.26 0.00391894
0.015 0.27 0.00615518
0.015 0.28 0.00948197
0.015 0.29 0.0143268
0.015 0.3 0.0212324
0.015 0.31 0.0308644
0.015 0.32 0.0440079
0.015 0.33 0.0615498
0.015 0.34 0.0844408
0.015 0.35 0.113636
0.015 0.36 0.15001
0.015 0.37 0.194257
0.015 0.38 0.246769
0.015 0.39 0.307516
0.015 0.4 0.375934
0.015 0.41 0.450849
0.015 0.42 0.53043
0.015 0.43 0.612222
0.015 0.44 0.69323
0.015 0.45 0.770082
0.015 0.46 0.839248
0.015 0.47 0.897305
0.015 0.48 0.941214
0.015 0.49 0.968584
0.015 0.5 0.977882
0.015 0.51 0.968584
0.015 0.52 0.941214
0.015 0.53 0.897305
0.015 0.54 0.839248
0.015 0.55 0.770082
0.015 0.56 0.69323
0.015 0.57 0.612222
0.015 0.58 0.53043
0.015 0.59 0.450849
0.015 0.6 0.375934
0.015 0.61 0.307516
0.015 0.62 0.246769
0.015 0.63 0.194257
0.015 0.64 0.15001
0.015 0.65 0.113636
0.015 0.66 0.0844408
0.015 0.67 0.0615498
0.015 0.68 0.0440079
0.015 0.69 0.0308644
0.015 0.7 0.0212324
0.015 0.71 0.0143268
0.015 0.72 0.00948197
0.015 0.73 0.00615518
0.015 0.74 0.00391894
0.015 0.75 0.00244722
0.015 0.76 0.00149881
0.015 0.77 0.000900296
0.015 0.78 0.000530368
0.015 0.79 0.00030642
0.015 0.8 0.000173619
0.015 0.81 9.64745e-05
0.015 0.82 5.25719e-05
0.015 0.83 2.80941e-05
0.015 0.84 1.47228e-05
0.015 0.85 7.56609e-06
0.015 0.86 3.81289e-06
0.015 0.87 1.88422e-06
0.015 0.88 9.13061e-07
0.015 0.89 4.33861e-07
0.015 0.9 2.02153e-07
0.015 0.91 9.23597e-08
0.015 0.92 4.13765e-08
0.015 0.93 1.81756e-08
0.015 0.94 7.82855e-09
0.015 0.95 3.3062e-09
0.015 0.96 1.36908e-09
0.015 0.97 5.5587e-10
0.015 0.98 2.20307e-10
0.015 0.99 7.50863e-11
0.015 1 1.10804e-16

0.02 0 0
0.02 0.01 1.14157e-10
0.02 0.02 3.38921e-10
0.02 0.03 8.51385e-10
0.02 0.04 2.07193e-09
0.02 0.05 4.94237e-09
0.02 0.06 1.15595e-08
0.02 0.07 2.65088e-08
0.02 0.08 5.96065e-08
0.02 0.09 1.31418e-07
0.02 0.1 2.84106e-07
0.02 0.11 6.02248e-07
0.02 0.12 1.25184e-06
0.02 0.13 2.55156e-06
0.02 0.14 5.09983e-06
0.02 0.15 9.99557e-06
0.02 0.16 1.92119e-05
0.02 0.17 3.6212e-05
0.02 0.18 6.69369e-05
0.02 0.19 0.000121345
0.02 0.2 0.000215739
0.02 0.21 0.000376188
0.02 0.22 0.000643367
0.02 0.23 0.00107921
0.02 0.24 0.00177566
0.02 0.25 0.00286575
0.02 0.26 0.00453685
0.02 0.27 0.00704572
0.02 0.28 0.0107342
0.02 0.29 0.0160436
0.02 0.3 0.0235256
0.02 0.31 0.033846
0.02 0.32 0.047777
0.02 0.33 0.0661749
0.02 0.34 0.0899397
0.02 0.35 0.119953
0.02 0.36 0.156998
0.02 0.37 0.201658
0.02 0.38 0.254213
0.02 0.39 0.314526
0.02 0.4 0.381952
0.02 0.41 0.455274
0.02 0.42 0.532677
0.02 0.43 0.61178
0.02 0.44 0.689734
0.02 0.45 0.763368
0.02 0.46 0.829397
0.02 0.47 0.884658
0.02 0.48 0.92636
0.02 0.49 0.952315
0.02 0.5 0.961126
0.02 0.51 0.952315
0.02 0.52 0.92636
0.02 0.53 0.884658
0.02 0.54 0.829397
0.02 0.55 0.763368
0.02 0.56 0.689734
0.02 0.57 0.61178
0.02 0.58 0.532677
0.02 0.59 0.455274
0.02 0.6 0.381952
0.02 0.61 0.314526
0.02 0.62 0.254213
0.02 0.63 0.201658
0.02 0.64 0.156998
0.02 0.65 0.119953
0.02 0.66 0.0899397
0.02 0.67 0.0661749
0.02 0.68 0.047777
0.02 0.69 0.033846
0.02 0.7 0.0235256
0.02 0.71 0.0160436
0.02 0.72 0.0107342
0.02 0.73 0.00704572
0.02 0.74 0.00453685
0.02 0.75 0.00286575
0.02 0.76 0.00177566
0.02 0.77 0.00107921
0.02 0.78 0.000643367
0.02 0.79 0.000376188
0.02 0.8 0.000215739
0.02 0.81 0.000121345
0.02 0.82 6.69369e-05
0.02 0.83 3.6212e-05
0.02 0.84 1.92119e-05
0.02 0.85 9.99557e-06
0.02 0.86 5.09983e-06
0.02 0.87 2.55156e-06
0.02 0.88 1.25184e-06
0.02 0.89 6.02248e-07
0.02 0.9 2.84106e-07
0.02 0.91 1.31418e-07
0.02 0.92 5.96065e-08
0.02 0.93 2.65088e-08
0.02 0.94 1.15595e-08
0.02 0.95 4.94237e-09
0.02 0.96 2.07193e-09
0.02 0.97 8.51385e-10
0.02 0.98 3.38921e-10
0.02 0.99 1.14157e-10
0.02 1 1.06874e-16

0.025 0 0
0.025 0.01 1.80576e-10
0.025 0.02 5.28509e-10
0.025 0.03 1.32155e-09
0.025 0.04 3.18161e-09
0.025 0.05 7.50205e-09
0.025 0.06 1.73434e-08
0.025 0.07 3.93117e-08
0.025 0.08 8.7367e-08
0.025 0.09 1.90377e-07
0.025 0.1 4.06753e-07
0.025 0.11 8.52119e-07
0.025 0.12 1.75037e-06
0.025 0.13 3.52554e-06
0.025 0.14 6.96302e-06
0.025 0.15 1.34851e-05
0.025 0.16 2.56097e-05
0.025 0.17 4.76935e-05
0.025 0.18 8.71028e-05
0.025 0.19 0.000156004
0.025 0.2 0.00027402
0.025 0.21 0.000472052
0.025 0.22 0.000797581
0.025 0.23 0.00132177
0.025 0.24 0.00214858
0.025 0.25 0.00342599
0.025 0.26 0.00535897
0.025 0.27 0.00822359
0.025 0.28 0.012381
0.025 0.29 0.0182889
0.025 0.3 0.0265089
0.025 0.31 0.0377048
0.025 0.32 0.0526305
0.025 0.33 0.0721021
0.025 0.34 0.0969535
0.025 0.35 0.127974
0.025 0.36 0.165829
0.025 0.37 0.210969
0.025 0.38 0.263532
0.025 0.39 0.323253
0.025 0.4 0.389391
0.025 0.41 0.460681
0.025 0.42 0.535329
0.025 0.43 0.611055
0.025 0.44 0.685188
0.025 0.45 0.754811
0.025 0.46 0.816939
0.025 0.47 0.86873
0.025 0.48 0.907697
0.025 0.49 0.931901
0.025 0.5 0.94011
0.025 0.51 0.931901
0.025 0.52 0.907697
0.025 0.53 0.86873
0.025 0.54 0.816939
0.025 0.55 0.754811
0.025 0.56 0.685188
0.025 0.57 0.611055
0.025 0.58 0.535329
0.025 0.59 0.460681
0.025 0.6 0.389391
0.025 0.61 0.323253
0.025 0.62 0.263532
0.025 0.63 0.210969
0.025 0.64 0.165829
0.025 0.65 0.127974
0.025 0.66 0.0969535
0.025 0.67 0.0721021
0.025 0.68 0.0526305
0.025 0.69 0.0377048
0.025 0.7 0.0265089
0.025 0.71 0.0182889
0.025 0.72 0.012381
0.025 0.73 0.00822359
0.025 0.74 0.00535897
0.025 0.75 0.00342599
0.025 0.76 0.00214858
0.025 0.77 0.00132177
0.025 0.78 0.000797581
0.025 0.79 0.000472052
0.025 0.8 0.00027402
0.025 0.81 0.000156004
0.025 0.82 8.71028e-05
0.025 0.83 4.76935e-05
0.025 0.84 2.56097e-05
0.025 0.85 1.34851e-05
0.025 0.86 6.96302e-06
0.025 0.87 3.52554e-06
0.025 0.88 1.75037e-06
0.025 0.89 8.52119e-07
0.025 0.9 4.06753e-07
0.025 0.91 1.90377e-07
0.025 0.92 8.7367e-08
0.025 0.93 3.93117e-08
0.025 0.94 1.73434e-08
0.025 0.95 7.50205e-09
0.025 0.96 3.18161e-09
0.025 0.97 1.32155e-09
0.025 0.98 5.28509e-10
0.025 0.99 1.80576e-10
0.025 1 1.02929e-16

0.03 0 0
0.03 0.01 2.88307e-10
0.03 0.02 8.27833e-10
0.03 0.03 2.05465e-09
0.03 0.04 4.89733e-09
0.03 0.05 1.1421e-08
0.03 0.06 2.61114e-08
0.03 0.07 5.85307e-08
0.03 0.08 1.28636e-07
0.03 0.09 2.77188e-07
0.03 0.1 5.85625e-07
0.03 0.11 1.21312e-06
0.03 0.12 2.46394e-06
0.03 0.13 4.90689e-06
0.03 0.14 9.5816e-06
0.03 0.15 1.83456e-05
0.03 0.16 3.44428e-05
0.03 0.17 6.34084e-05
0.03 0.18 0.000114469
0.03 0.19 0.000202644
0.03 0.2 0.000351802
0.03 0.21 0.000598962
0.03 0.22 0.00100012
0.03 0.23 0.00163788
0.03 0.24 0.0026309
0.03 0.25 0.00414523
0.03 0.26 0.0064068
0.03 0.27 0.00971431
0.03 0.28 0.0144509
0.03 0.29 0.0210924
0.03 0.3 0.0302097
0.03 0.31 0.0424618
0.03 0.32 0.0585774
0.03 0.33 0.0793214
0.03 0.34 0.105447
0.03 0.35 0.137632
0.03 0.36 0.176402
0.03 0.37 0.222051
0.03 0.38 0.274556
0.03 0.39 0.333506
0.03 0.4 0.398051
0.03 0.41 0.466878
0.03 0.42 0.538226
0.03 0.43 0.609936
0.03 0.44 0.679554
0.03 0.45 0.744456
0.03 0.46 0.802008
0.03 0.47 0.84974
0.03 0.48 0.885511
0.03 0.49 0.907672
0.03 0.5 0.915177
0.03 0.51 0.907672
0.03 0.52 0.885511
0.03 0.53 0.84974
0.03 0.54 0.802008
0.03 0.55 0.744456
0.03 0.56 0.679554
0.03 0.57 0.609936
0.03 0.58 0.538226
0.03 0.59 0.466878
0.03 0.6 0.398051
0.03 0.61 0.333506
0.03 0.62 0.274556
0.03 0.63 0.222051
0.03 0.64 0.176402
0.03 0.65 0.137632
0.03 0.66 0.105447
0.03 0.67 0.0793214
0.03 0.68 0.0585774
0.03 0.69 0.0424618
0.03 0.7 0.0302097
0.03 0.71 0.0210924
0.03 0.72 0.0144509
0.03 0.73 0.00971431
0.03 0.74 0.0064068
0.03 0.75 0.00414523
0.03 0.76 0.0026309
0.03 0.77 0.00163788
0.03 0.78 0.00100012
0.03 0.79 0.000598962
0.03 0.8 0.000351802
0.03 0.81 0.000202644
0.03 0.82 0.000114469
0.03 0.83 6.34084e-05
0.03 0.84 3.44428e-05
0.03 0.85 1.83456e-05
0.03 0.86 9.5816e-06
0.03 0.87 4.90689e-06
0.03 0.88 2.46394e-06
0.03 0.89 1.21312e-06
0.03 0.9 5.85625e-07
