231 1365.250145
232 1365.250018
233 1365.250006
234 1365.250003
235 1365.250001
236 1365.250001
237 1365.250001
238 1365.250000
239 1365.250000
240 1365.250000
241 1365.250000
242 1365.250000
243 1365.250000
244 1365.250000
245 1365.250000
246 1365.250000
247 1365.250000
248 1365.250000
249 1365.250000
250 1365.250000
251 1365.250000
252 1365.250000
253 1365.250000
254 1365.250000
255 1365.250000
256 1365.250000
257 1365.250000
258 1365.250000
259 1365.250000
260 1365.250000
261 1365.250000
262 1365.250000
263 1365.250000
264 1365.250000
